src,dst,weight,edge_type
125,294,182.00700380962493,road-road
125,437,171.00841184980695,road-road
125,551,650.3509340993534,power-road
125,295,8.227876485337438,road-road
125,523,180.83131390933568,road-road
125,242,54.24718146645794,road-road
125,865,462.48212886823535,hospital-road
126,623,336.98591314923135,hospital-road
126,713,112.7804460093907,hospital-road
126,170,434.17180017374454,road-road
126,350,438.4861231219904,road-road
126,571,261.70824820941556,hospital-road
126,349,459.5834582295625,road-road
126,707,207.29167028432022,hospital-road
126,621,194.41434422704188,hospital-road
126,672,407.33183847438676,hospital-road
126,523,490.05389264159487,road-road
127,832,463.67520821223275,hospital-road
127,624,374.82841844396415,hospital-road
127,719,380.4568293147979,hospital-road
127,826,328.7703950834522,hospital-road
127,380,25.126097388754058,road-road
127,382,28.47849299372915,road-road
127,558,322.63562307727733,hospital-road
127,720,421.99823691518026,hospital-road
127,189,35.15953888097039,road-road
127,846,439.0117325528731,hospital-road
127,190,12.756780259682664,road-road
127,626,461.20793758522336,hospital-road
129,530,16.802524192333372,road-road
129,564,412.64244278333035,hospital-road
129,130,311.58789141588926,road-road
129,521,109.79532261949787,road-road
129,522,110.12877790724006,road-road
129,677,102.84690280529735,hospital-road
129,827,313.73430589464857,hospital-road
130,530,301.6273232507406,road-road
130,564,220.4532795052797,hospital-road
130,521,411.95604314985474,road-road
130,522,416.0824193406382,road-road
130,131,351.9020434452314,road-road
130,677,349.65161025225194,hospital-road
130,827,354.621983788356,hospital-road
131,564,441.99061135033946,hospital-road
132,877,368.8628669235181,hospital-road
132,627,415.3705099472252,hospital-road
132,301,457.4559786847738,road-road
132,344,471.7896238836718,road-road
132,133,439.096030649029,road-road
132,573,463.7375820025676,hospital-road
133,512,358.26555862311903,road-road
133,513,363.9833953646372,road-road
133,877,110.58832113847285,hospital-road
133,627,49.2910282261619,hospital-road
133,301,34.605487104921785,road-road
133,344,32.69360157399446,road-road
133,759,307.32771624796953,hospital-road
133,749,426.59497405504413,hospital-road
133,144,394.31902513499926,road-road
133,406,413.14133281765857,road-road
133,758,365.504327162068,hospital-road
135,589,384.8856656854805,hospital-road
135,628,295.5920870456768,hospital-road
135,428,212.0838112988638,road-road
135,427,212.34533630584187,road-road
135,520,141.2235244328735,road-road
135,519,141.51233607981166,road-road
135,685,217.35164472719748,hospital-road
135,568,97.88541807129602,hospital-road
136,720,389.13688118337393,hospital-road
136,846,232.131502144222,hospital-road
136,329,166.37666044763807,road-road
136,878,246.737510667964,hospital-road
136,669,280.53236385468404,hospital-road
136,831,222.15733340905598,hospital-road
136,737,213.63858098062224,hospital-road
136,371,290.0064636905237,road-road
136,293,297.2702469065139,road-road
136,386,279.4244613593408,road-road
136,153,285.66213507162945,road-road
136,152,179.82544262107308,road-road
136,369,178.54988578622388,road-road
136,372,167.33242555988915,road-road
136,370,165.75651839918487,road-road
136,296,239.7736771981214,road-road
136,387,235.76373650187475,road-road
136,154,98.56829284868073,road-road
136,155,245.91198249448243,road-road
136,330,176.05382573171892,road-road
136,170,476.73548251486187,road-road
136,350,489.0548948273021,road-road
136,349,477.071135979505,road-road
138,849,455.69595322037503,hospital-road
138,850,413.97678319624094,hospital-road
138,718,268.0363238929928,hospital-road
138,810,380.8415720496761,hospital-road
138,663,461.63271601714024,hospital-road
138,139,281.66072206915953,road-road
138,224,272.562989865567,road-road
138,447,82.19840986285287,road-road
138,223,24.00635106598219,road-road
138,499,81.3908662578569,road-road
138,434,104.35329452447054,road-road
138,445,6.662903388892558,road-road
138,446,8.075891775768635,road-road
138,425,252.53443107967976,road-road
138,433,98.05230817537941,road-road
138,424,246.65695195478867,road-road
138,622,464.9624118672524,hospital-road
138,691,441.8068970927145,hospital-road
138,809,485.65445917299485,hospital-road
139,641,464.3529877891899,hospital-road
139,718,394.4958076313424,hospital-road
139,810,226.44460596574194,hospital-road
139,663,197.9417863457072,hospital-road
139,224,14.090543698574916,road-road
139,447,201.29319152048632,road-road
139,223,285.31114017657353,road-road
139,499,200.678822944825,road-road
139,434,380.6270412473109,road-road
139,445,288.1587811367561,road-road
139,446,284.87300104013565,road-road
139,433,378.5186259695036,road-road
139,258,447.01343348419425,road-road
139,257,445.232503064971,road-road
139,691,163.0645240765623,hospital-road
139,809,213.89416239483208,hospital-road
139,797,490.3437623028071,hospital-road
139,281,467.1595129493041,road-road
139,282,466.02096617706354,road-road
139,283,475.4975372230807,road-road
139,488,487.0565226692625,road-road
139,284,478.2866435439448,road-road
139,637,397.4739780447864,hospital-road
139,733,484.8155620351875,hospital-road
139,717,422.3877807374288,hospital-road
140,468,365.135330921964,road-road
140,553,386.2561004011662,power-road
140,461,460.6225830927439,road-road
140,460,459.363138040257,road-road
140,862,118.25144211244378,hospital-road
140,861,124.68980524766224,hospital-road
140,863,83.03624244648745,hospital-road
140,599,116.09211147152466,hospital-road
140,736,405.6430936765431,hospital-road
140,531,27.59236711266892,road-road
140,141,117.43643161444459,road-road
140,456,315.8876870388293,road-road
140,745,106.41787017924634,hospital-road
140,557,827.840794221281,power-road
140,455,314.4168196781942,road-road
140,453,325.2204975234575,road-road
140,454,329.7388843309466,road-road
141,468,463.21455759899203,road-road
141,553,502.69918973979344,power-road
141,862,223.76103633315776,hospital-road
141,861,240.66185363399552,hospital-road
141,863,189.1958637023069,hospital-road
141,599,233.14603550558485,hospital-road
141,736,493.9436933915923,hospital-road
141,531,92.67631227341754,road-road
141,456,203.67586465217641,road-road
141,745,79.74639110971329,hospital-road
141,557,827.4204845197057,power-road
141,455,206.13187647763732,road-road
141,453,216.83927115744342,road-road
141,454,217.76188339233087,road-road
141,343,400.0247180880365,road-road
141,225,409.916377675469,road-road
142,206,57.610422996635556,road-road
142,261,175.42293178655572,road-road
142,704,387.7466202589575,hospital-road
142,262,445.4531004101361,road-road
142,422,451.4486851950299,road-road
142,423,451.23466817359053,road-road
142,414,477.49409776685945,road-road
142,245,487.15381936420425,road-road
142,566,487.21952946305134,hospital-road
142,205,26.30615113754156,road-road
142,208,39.99992705336367,road-road
142,311,25.351781523759094,road-road
142,207,33.56325048564421,road-road
142,339,12.530576854150558,road-road
142,553,446.8129659762711,power-road
142,461,270.7514911022376,road-road
142,460,270.1700142792752,road-road
142,625,317.8834602312261,hospital-road
142,736,392.65564480234787,hospital-road
142,247,469.34041568880286,road-road
142,746,346.5293263184366,hospital-road
142,557,912.6181957529799,power-road
143,510,371.86027337665917,road-road
143,509,367.09994862386594,road-road
143,452,272.00392023836713,road-road
143,535,280.6605287674677,road-road
143,536,280.99047185668644,road-road
143,436,346.65920863718594,road-road
143,616,315.2898309684436,hospital-road
143,435,344.5558672934008,road-road
144,877,494.69622381631723,hospital-road
144,627,432.4089677751435,hospital-road
144,301,387.7638766849646,road-road
144,344,363.1271024089896,road-road
144,759,408.87087694853903,hospital-road
144,749,123.11064335256324,hospital-road
144,406,21.764154141597043,road-road
144,405,195.42204103404367,road-road
144,404,183.5657381335915,road-road
144,145,325.9298966438592,road-road
144,403,162.95938580329323,road-road
144,758,232.49105785414608,hospital-road
144,617,335.3731888750401,hospital-road
145,749,292.99928528038237,hospital-road
145,406,312.5374261447732,road-road
145,405,130.80293565648182,road-road
145,404,169.47600702667827,road-road
145,403,185.2436174651953,road-road
145,758,416.1802301653146,hospital-road
145,617,231.91208205533732,hospital-road
145,473,331.1434154271245,road-road
145,871,323.96054368055115,hospital-road
145,606,408.85528455752217,hospital-road
145,210,306.5541911685981,road-road
145,310,222.17196343008027,road-road
145,309,236.92997166957838,road-road
146,486,313.01141122058334,road-road
146,251,300.79334261337607,road-road
146,228,4.822763300619684,road-road
146,485,311.6427317949368,road-road
146,484,298.0895912398672,road-road
146,229,18.411518178139918,road-road
146,692,174.86370160312654,hospital-road
146,250,14.25929485234449,road-road
146,607,295.99467988964955,hospital-road
146,240,269.5084942272126,road-road
146,431,235.99858689224197,road-road
146,557,545.2757696951678,power-road
146,264,446.10355085066163,road-road
146,834,259.40962555165436,hospital-road
146,231,243.12438699555855,road-road
146,265,473.51276243247514,road-road
146,230,254.98847799008013,road-road
146,246,464.9156393327845,road-road
146,291,481.0408934398084,road-road
146,232,213.68352832129574,road-road
146,432,233.21534664768953,road-road
146,148,240.35759788991967,road-road
146,233,209.98201495485867,road-road
146,234,259.1408457199397,road-road
146,147,232.00047585572065,road-road
146,235,239.25297643999374,road-road
146,237,232.78822313415645,road-road
146,236,258.3047344918574,road-road
146,238,239.74278900283485,road-road
146,226,488.56260320238493,road-road
146,358,266.9815818042348,road-road
146,239,283.46444482335403,road-road
147,228,234.55504587184424,road-road
147,229,234.8947471767437,road-road
147,692,404.3077037979436,hospital-road
147,250,236.22443504151306,road-road
147,240,147.22707363747836,road-road
147,431,39.1067057614384,road-road
147,611,424.95478308111916,hospital-road
147,557,647.2739192858959,power-road
147,834,148.20700020573224,hospital-road
147,231,41.65397274143809,road-road
147,230,91.87944377572842,road-road
147,232,29.93095593982461,road-road
147,432,23.021533547657285,road-road
147,148,24.33703000301529,road-road
147,233,22.02644853105663,road-road
147,234,33.94831306837839,road-road
147,235,7.253091697992657,road-road
147,237,20.7903295069731,road-road
147,236,26.311651965051073,road-road
147,238,18.83153729868486,road-road
147,226,256.9598401030955,road-road
147,358,127.02160669750502,road-road
147,239,145.16744581956894,road-road
147,728,282.1326716448792,hospital-road
147,646,276.52862690949416,hospital-road
148,228,242.50545400703479,road-road
148,229,241.46425722765377,road-road
148,692,409.9401452785909,hospital-road
148,250,243.2414633921454,road-road
148,240,170.86219859217152,road-road
148,431,17.139932654414782,road-road
148,611,400.62018914102464,hospital-road
148,557,632.9374633386367,power-road
148,834,126.44028321923447,hospital-road
148,231,17.71227929773051,road-road
148,230,68.46203610378336,road-road
148,232,26.761448033469296,road-road
148,432,7.158598788679018,road-road
148,233,37.71114113221201,road-road
148,234,19.089055508058735,road-road
148,235,23.14390588754085,road-road
148,237,44.64095565638631,road-road
148,236,29.556716359852093,road-road
148,238,40.676990009042036,road-road
148,226,248.903408123671,road-road
148,358,150.29164808225434,road-road
148,239,167.98958911600295,road-road
148,728,276.42944766450773,hospital-road
148,646,271.6465456501085,hospital-road
149,310,377.65258928971133,road-road
149,309,369.54106696551725,road-road
149,151,11.847572099492334,road-road
149,306,108.44407586581862,road-road
149,388,82.62603458861156,road-road
149,150,108.74611198642276,road-road
149,555,869.1507165563849,power-road
150,310,482.65264689014407,road-road
150,309,471.7983557499732,road-road
150,151,109.49747311456893,road-road
150,306,17.24353690352332,road-road
150,388,26.18145512712177,road-road
150,516,485.2707922888834,road-road
150,515,487.46767981396613,road-road
150,555,842.3752648670935,power-road
151,310,374.23609395031,road-road
151,309,365.0531293725051,road-road
151,306,111.04228103479116,road-road
151,388,83.35684200518195,road-road
151,555,857.9092396800095,power-road
152,830,376.68522076422687,hospital-road
152,846,304.1909919814683,hospital-road
152,597,380.21003832373543,hospital-road
152,329,334.39845703326193,road-road
152,878,417.4429269258686,hospital-road
152,669,100.76282590335983,hospital-road
152,831,72.90740463182159,hospital-road
152,737,43.67213178910453,hospital-road
152,371,223.87574227037385,road-road
152,293,232.84232648548843,road-road
152,386,210.5360961876589,road-road
152,153,226.97453761468375,road-road
152,369,19.52432008798214,road-road
152,372,12.666842300736285,road-road
152,370,23.50073569247041,road-road
152,296,322.1985191731462,road-road
152,387,255.16327779195157,road-road
152,154,278.15730872225964,road-road
152,155,371.1381176084399,road-road
152,330,345.516806761187,road-road
153,830,492.5061239541668,hospital-road
153,846,496.60106953825596,hospital-road
153,597,495.00254695237373,hospital-road
153,329,443.92572544870956,road-road
153,669,247.04086006428525,hospital-road
153,292,449.06393509970616,road-road
153,831,166.23322298404878,hospital-road
153,737,200.46222593515108,hospital-road
153,371,11.261727668103164,road-road
153,293,12.758541197107476,road-road
153,386,19.3018777692334,road-road
153,369,246.30420223245585,road-road
153,372,224.9575600664369,road-road
153,370,245.09189904157583,road-road
153,296,212.66647716326293,road-road
153,623,457.7941525939103,hospital-road
153,387,110.13243491272944,road-road
153,154,348.65064359493533,road-road
153,155,298.8817547787578,road-road
153,330,451.5081235261731,road-road
154,720,322.2932386206102,hospital-road
154,846,253.14580140965293,hospital-road
154,329,102.56648597020626,road-road
154,878,167.46309291058867,hospital-road
154,669,378.7278090102085,hospital-road
154,831,315.7071472875414,hospital-road
154,737,310.46686795463773,hospital-road
154,371,355.3009477661148,road-road
154,293,361.17278793428204,road-road
154,386,346.86192070017904,road-road
154,369,277.1019674325596,road-road
154,372,265.6014481649068,road-road
154,370,264.3086047778456,road-road
154,296,235.702929614123,road-road
154,387,271.8553840984213,road-road
154,155,205.07536606055166,road-road
154,330,107.19962312577904,road-road
154,170,391.57297734682476,road-road
154,350,402.8594813745485,road-road
154,349,388.99743997160994,road-road
155,720,482.37541573905986,hospital-road
155,846,456.10100142918753,hospital-road
155,329,295.69725961379044,road-road
155,878,328.06609491740653,hospital-road
155,669,455.5054611843526,hospital-road
155,831,367.7641955635815,hospital-road
155,737,382.40793632036923,hospital-road
155,371,309.5728290623849,road-road
155,293,310.5232944439717,road-road
155,386,308.7004270912099,road-road
155,369,380.6779128832629,road-road
155,372,359.75989027065185,road-road
155,370,369.8168739118593,road-road
155,296,89.55610952612278,road-road
155,623,472.474506185689,hospital-road
155,387,188.98601480385352,road-road
155,713,495.1869760276124,hospital-road
155,330,295.33027715307134,road-road
155,170,282.1929258971266,road-road
155,350,296.921928163963,road-road
155,349,293.5933093741565,road-road
155,672,490.8280753447461,hospital-road
156,262,430.0258915745098,road-road
156,422,424.66635548706,road-road
156,636,406.5056900224156,hospital-road
156,423,424.2438121261547,road-road
156,538,486.6552998014626,road-road
156,539,470.88399653365315,road-road
156,411,469.14889398317104,road-road
156,630,277.89371923607723,hospital-road
156,414,484.56313358457646,road-road
156,245,480.60821272609735,road-road
156,487,393.53253124340034,road-road
156,268,375.30141748601534,road-road
156,686,298.91292206391034,hospital-road
156,742,367.32417508314825,hospital-road
156,266,364.9272455590185,road-road
156,227,461.9088049647759,road-road
156,263,184.75333982740264,road-road
156,267,480.6340084804665,road-road
156,478,186.69158299791926,road-road
156,557,474.1378664070225,power-road
158,340,476.3518014614234,road-road
158,647,448.9670724811534,hospital-road
158,448,307.79050265226266,road-road
158,879,351.9715262968792,hospital-road
158,687,437.97490666949244,hospital-road
158,318,180.44747174424586,road-road
158,546,274.61851997976396,road-road
158,438,147.50824962283983,road-road
158,168,14.195063373951303,road-road
158,429,52.44055389798238,road-road
158,430,166.78677094185963,road-road
158,341,19.8422898934014,road-road
158,159,159.0067514742631,road-road
158,342,44.7648869620238,road-road
158,855,313.776027478419,hospital-road
158,548,147.81956655704064,power-road
158,518,189.61033961464744,road-road
158,517,189.80003538159198,road-road
158,838,350.3735273821909,hospital-road
158,601,376.2550847753079,hospital-road
159,647,292.7520204369875,hospital-road
159,448,148.89566356069912,road-road
159,879,212.7332010241452,hospital-road
159,492,498.6647651889337,road-road
159,491,497.39468576437923,road-road
159,687,289.7173881703828,hospital-road
159,727,494.0731614005672,hospital-road
159,318,24.12762604129699,road-road
159,546,324.5730800170645,road-road
159,438,16.232073841604148,road-road
159,168,144.8221857581742,road-road
159,429,108.1167467099154,road-road
159,430,11.413463823912634,road-road
159,341,145.3422218759689,road-road
159,342,150.06551317269881,road-road
159,855,460.4355947030507,hospital-road
159,548,178.65641132130528,power-road
159,518,247.99731722873818,road-road
159,517,241.24551654235754,road-road
159,838,361.9172535905118,hospital-road
159,601,382.16810274694427,hospital-road
160,545,353.4761790260231,road-road
160,543,331.0205387697901,road-road
160,544,354.05282134814627,road-road
160,542,331.1236663574569,road-road
160,393,317.89204619869724,road-road
160,550,325.5074191683299,power-road
160,392,312.21929552646793,road-road
160,494,23.898614382627343,road-road
160,493,163.78035594441639,road-road
160,328,246.0137760480983,road-road
160,495,10.492487225047956,road-road
160,441,17.51545634512661,road-road
160,508,19.962294065373772,road-road
160,507,21.78231558437218,road-road
160,165,12.159478579081025,road-road
160,221,26.084616766952717,road-road
160,352,58.402819243893944,road-road
160,496,35.05422939882074,road-road
160,556,676.8625320205219,power-road
160,399,470.31818314788615,road-road
160,716,474.78738182541565,hospital-road
160,359,468.56393677892277,road-road
160,360,479.817995643974,road-road
160,367,481.7694164575568,road-road
160,426,477.77333507810397,road-road
160,688,463.8813775547645,hospital-road
160,304,456.48736614262845,road-road
160,462,465.1049372920837,road-road
161,857,241.7264119588001,hospital-road
161,163,133.8538108264861,road-road
161,162,135.80705782819342,road-road
161,766,435.2523166062313,hospital-road
161,575,313.53415355880287,hospital-road
161,615,361.5773209356777,hospital-road
161,665,383.9444507991788,hospital-road
161,613,473.6759190429634,hospital-road
161,659,362.55389094964454,hospital-road
162,857,374.3334272883236,hospital-road
162,163,9.55974917624272,road-road
162,766,497.0861798141527,hospital-road
162,575,414.37872326876527,hospital-road
162,615,442.2081966703162,hospital-road
162,665,362.8541503887017,hospital-road
162,613,397.2779084942801,hospital-road
162,659,455.42866390774026,hospital-road
163,857,370.58722928663195,hospital-road
163,575,417.9824780684117,hospital-road
163,615,447.3963113301281,hospital-road
163,665,372.0820268661227,hospital-road
163,613,406.60928122640473,hospital-road
163,659,459.7705545878276,hospital-road
164,682,321.4839552234679,hospital-road
164,569,425.71032869344975,hospital-road
164,547,282.5669434719295,power-road
164,402,116.02769821713582,road-road
164,401,106.02042988250058,road-road
164,409,353.2105257148411,road-road
164,400,98.26262000528682,road-road
164,410,352.42260919112994,road-road
164,337,430.9448512527737,road-road
164,336,355.5313404540114,road-road
164,169,174.6683690532689,road-road
164,741,34.96002150132085,hospital-road
164,875,163.77874960377073,hospital-road
164,671,374.6908191946366,hospital-road
164,790,266.1940886006905,hospital-road
164,674,488.63129817716856,hospital-road
164,619,350.86575006624196,hospital-road
164,791,281.3418367875027,hospital-road
165,545,365.63198822526135,road-road
165,543,343.17955849169005,road-road
165,544,366.2120342906078,road-road
165,542,343.27943627529555,road-road
165,393,330.03376581552305,road-road
165,550,336.5145807312947,power-road
165,392,324.37505518121833,road-road
165,494,35.08276595738626,road-road
165,493,175.93979309955148,road-road
165,328,252.98834101615816,road-road
165,495,22.644539433344562,road-road
165,441,12.013777534439967,road-road
165,508,24.24532118431302,road-road
165,507,29.41113529925687,road-road
165,221,23.90483207079907,road-road
165,352,46.24467206375314,road-road
165,496,24.02422274833167,road-road
165,556,688.2296857777611,power-road
165,399,473.47705976508405,road-road
165,716,465.3161211546371,hospital-road
165,359,472.0216568535736,road-road
165,360,483.29837120922633,road-road
165,367,484.95779026105686,road-road
165,426,484.6993517974415,road-road
165,688,462.6522269258094,hospital-road
165,304,459.9161309806795,road-road
165,462,469.1464931104526,road-road
166,550,754.47123042566,power-road
166,807,468.51381299437753,hospital-road
166,556,341.0298086663413,power-road
166,312,199.95826151540183,road-road
166,764,427.6717505503816,hospital-road
166,792,212.59280097800684,hospital-road
166,804,399.88442917996997,hospital-road
166,801,498.58353911020157,hospital-road
166,167,191.05763933611357,road-road
166,399,441.71946250172186,road-road
166,359,432.2977008191301,road-road
166,360,425.51439730710524,road-road
166,367,434.9919450479115,road-road
166,426,326.2741423059544,road-road
166,304,439.89666535650235,road-road
166,462,414.8074006009229,road-road
166,876,68.89408308030312,hospital-road
166,363,360.139329434609,road-road
166,778,183.51263354018175,hospital-road
166,808,206.4457881979317,hospital-road
166,313,190.38275150544254,road-road
166,633,367.4253644046404,hospital-road
166,775,360.345165205434,hospital-road
166,174,398.0188313036095,road-road
166,789,364.5094951743644,hospital-road
167,550,945.469278076906,power-road
167,776,468.5734442857788,hospital-road
167,807,402.4461753062608,hospital-road
167,556,508.089816974231,power-road
167,312,39.16532869423056,road-road
167,792,383.6503353031895,hospital-road
167,801,326.0603795800421,hospital-road
167,426,493.17259824056697,road-road
167,876,242.49373721219044,hospital-road
167,363,411.3408095545716,road-road
167,778,207.30395177582795,hospital-road
167,808,177.32645129097133,hospital-road
167,313,38.77251658443951,road-road
167,633,289.5526814344864,hospital-road
167,775,280.1339343132118,hospital-road
167,174,365.64151480562236,road-road
167,789,283.0340661791065,hospital-road
167,772,427.292027775442,hospital-road
168,340,476.4089395231338,road-road
168,647,434.86780440189153,hospital-road
168,448,293.6247688036031,road-road
168,879,338.642671255292,hospital-road
168,687,424.2751356918958,hospital-road
168,318,166.2587228695165,road-road
168,546,275.21974350210735,road-road
168,438,133.32459785957718,road-road
168,429,38.78502903574716,road-road
168,430,152.65171973161816,road-road
168,341,14.261393461189575,road-road
168,342,42.70860542078279,road-road
168,855,326.6244946870094,hospital-road
168,548,144.3620314084578,power-road
168,518,190.7222485042354,road-road
168,517,190.12040837133677,road-road
168,838,349.00113328205,hospital-road
168,601,374.5662825780997,hospital-road
169,724,469.5095869376997,hospital-road
169,682,271.9821300502561,hospital-road
169,569,265.82520077873187,hospital-road
169,547,123.47544636925393,power-road
169,402,290.693667171864,road-road
169,401,279.6945997933508,road-road
169,400,272.7003901558239,road-road
169,337,256.31074235336035,road-road
169,336,180.96692490779486,road-road
169,741,150.3838900851333,hospital-road
169,875,220.11998121820903,hospital-road
169,671,216.68622073477886,hospital-road
169,790,345.49683529863506,hospital-road
169,619,458.3072511563953,hospital-road
169,791,302.76016052517167,hospital-road
169,800,361.6196354887432,hospital-road
170,720,494.55353341370727,hospital-road
170,681,451.29222016230204,hospital-road
170,329,425.0393671328297,road-road
170,878,396.07282699316556,hospital-road
170,296,365.6045111920535,road-road
170,387,468.2663266050327,road-road
170,713,491.8667316853115,hospital-road
170,330,416.8179149479681,road-road
170,350,15.03094872211435,road-road
170,743,264.241634807273,hospital-road
170,571,469.92284579156785,hospital-road
170,349,26.76535810325025,road-road
170,621,424.54112210518946,hospital-road
170,672,221.13457998046215,hospital-road
170,657,434.2436577995193,hospital-road
170,835,451.1381938935085,hospital-road
171,350,491.9668197551479,road-road
171,743,250.09074780950624,hospital-road
171,349,492.04331313023863,road-road
171,672,360.3156425757891,hospital-road
171,657,285.07984615175985,hospital-road
171,345,371.79188123212634,road-road
171,835,275.1884896478801,hospital-road
171,684,22.87787238708564,hospital-road
171,172,264.80196873103023,road-road
171,377,271.7162893567447,road-road
171,379,273.5589350893054,road-road
171,378,274.93259513484156,road-road
172,657,478.81861703426677,hospital-road
172,345,474.60129102478834,road-road
172,835,461.53918280040597,hospital-road
172,684,250.81865298339193,hospital-road
172,377,16.838768584005606,road-road
172,379,23.084312055021893,road-road
172,378,10.130647675504934,road-road
172,628,335.9666735230941,hospital-road
172,685,404.33907293879565,hospital-road
173,214,297.4563795210218,road-road
173,183,304.5634873202007,road-road
173,213,250.92057930622997,road-road
173,481,323.898256049012,road-road
173,532,209.9334640658824,road-road
173,307,362.91873693458587,road-road
173,308,308.3437012568862,road-road
173,196,96.02441074111998,road-road
173,545,223.03114445382616,road-road
173,298,13.735821506537857,road-road
173,543,245.4681215494024,road-road
173,544,222.4250274176983,road-road
173,542,245.3664351781216,road-road
173,393,259.26581366873495,road-road
173,550,317.93793132392136,power-road
173,392,264.2574446972134,road-road
173,493,412.6100419461839,road-road
173,328,486.49997881174454,road-road
173,212,154.1039532042485,road-road
173,556,244.09913852003027,power-road
173,764,141.310466851132,hospital-road
173,792,362.5745135620549,hospital-road
173,804,179.52431809684924,hospital-road
173,426,497.8158234577173,road-road
174,550,992.3239676447884,power-road
174,556,713.6776537441023,power-road
174,312,327.48286848248404,road-road
174,399,420.5164043069327,road-road
174,359,421.4325235927463,road-road
174,360,410.1446800217162,road-road
174,367,408.98961944519726,road-road
174,426,455.68354804387155,road-road
174,688,499.91122818120897,hospital-road
174,304,433.5552489223355,road-road
174,462,425.14778701227294,road-road
174,876,374.8000210342855,hospital-road
174,363,168.13532714557596,road-road
174,778,214.5493284152796,hospital-road
174,808,202.98893200415606,hospital-road
174,313,326.8951484624692,road-road
174,813,200.6273229815691,hospital-road
174,633,103.7665689019961,hospital-road
174,775,111.44077807859614,hospital-road
174,789,111.92046338200207,hospital-road
174,772,287.4043882333523,hospital-road
175,176,13.976406962439297,road-road
175,649,452.9492421500662,hospital-road
175,472,178.2525443464726,road-road
175,397,492.12823659413857,road-road
175,272,31.148895631406656,road-road
175,585,473.60143915567147,hospital-road
175,398,493.7493486672133,road-road
176,649,439.46424176072446,hospital-road
176,472,164.55412166958374,road-road
176,397,478.5126097260174,road-road
176,272,22.90447189456516,road-road
176,585,460.07083681622794,hospital-road
176,398,480.0029580076945,road-road
178,373,326.82544246629027,road-road
178,649,230.05664132758432,hospital-road
178,472,493.28007015026486,road-road
178,397,187.1388534228413,road-road
178,374,141.62139809539462,road-road
178,585,208.79776376929803,hospital-road
178,712,98.8765611440063,hospital-road
178,552,436.82846367707697,power-road
178,398,179.63146541568952,road-road
178,375,93.18802550162435,road-road
178,639,91.66326388649213,hospital-road
178,220,494.3665862525395,road-road
178,303,493.1990261411845,road-road
178,874,98.17975789052024,hospital-road
178,584,134.3519996935509,hospital-road
178,376,465.4358629836055,road-road
178,833,272.1714478234487,hospital-road
178,471,495.4519608725714,road-road
178,678,458.4342726068126,hospital-road
178,603,478.4962773211641,hospital-road
179,840,25.9527510693604,hospital-road
179,180,11.488950226114518,road-road
179,302,384.83745988706687,road-road
180,840,18.95086883126448,hospital-road
180,302,383.9227552240466,road-road
181,549,638.9519188008729,power-road
181,300,10.781451603106177,road-road
181,219,14.002028744449252,road-road
181,526,10.571669173557346,road-road
181,479,13.957868454108308,road-road
181,218,10.097635658392687,road-road
181,550,903.3488862881702,power-road
183,525,311.64900567132,road-road
183,524,303.3213308673608,road-road
183,511,239.53709702829332,road-road
183,214,37.959918879218264,road-road
183,213,53.670174426996326,road-road
183,481,23.65016804588154,road-road
183,532,95.62810357126406,road-road
183,307,58.38721057398972,road-road
183,351,249.402322399251,road-road
183,308,47.643349987020166,road-road
183,196,209.93071592254768,road-road
183,298,294.6579610483479,road-road
183,550,582.7515847469783,power-road
183,212,152.3038756422823,road-road
183,556,393.01023084335156,power-road
183,764,359.39315137486915,hospital-road
183,804,353.98204825863417,hospital-road
184,327,291.5289232952741,road-road
184,326,292.8843432261238,road-road
184,631,207.38532924622257,hospital-road
184,418,27.142173705993027,road-road
184,315,222.51426995552444,road-road
184,316,241.06035596147902,road-road
184,368,277.6426163482965,road-road
184,683,93.65425760104226,hospital-road
184,317,357.9463502223173,road-road
184,290,301.9728049131477,road-road
187,259,434.15542798915806,road-road
187,655,231.39630357259824,hospital-road
187,661,61.48464102729971,hospital-road
187,796,445.16777563441343,hospital-road
187,709,457.2561919757951,hospital-road
187,788,98.91705210225625,hospital-road
187,652,119.42503131013359,hospital-road
187,853,297.6116572513913,hospital-road
187,747,47.82268728811373,hospital-road
187,578,68.28266357564141,hospital-road
187,854,63.62235926311197,hospital-road
187,802,460.80047802499473,hospital-road
187,188,10.506080927350906,road-road
187,848,45.275283113719986,hospital-road
187,365,17.326791379692672,road-road
187,222,240.38127552253408,road-road
188,259,442.95157954073153,road-road
188,655,241.84440084840656,hospital-road
188,661,64.10330344019408,hospital-road
188,796,452.23147916316253,hospital-road
188,709,464.92665045215637,hospital-road
188,788,95.41478434185723,hospital-road
188,652,118.15944392789841,hospital-road
188,853,306.00902478810195,hospital-road
188,747,57.273076920928325,hospital-road
188,578,76.91899513315053,hospital-road
188,854,61.66505417039607,hospital-road
188,802,457.65322676276486,hospital-road
188,848,41.64919701870665,hospital-road
188,365,17.961405339480315,road-road
188,222,230.06024228508014,road-road
189,832,484.1951380888237,hospital-road
189,624,398.489014945588,hospital-road
189,719,403.9805250261407,hospital-road
189,826,357.6964593496388,hospital-road
189,380,15.069915556906738,road-road
189,382,7.299445721995176,road-road
189,558,304.1141627046245,hospital-road
189,720,386.83893447623745,hospital-road
189,846,412.56925279884985,hospital-road
189,190,32.91670823299451,road-road
189,626,452.2218633140578,hospital-road
